customer_id,churn_prob,churn_pred,churn_reason,user_type,plan,net_quality,monthly_fee,lifestyle
CUST_03090,0.803082443,1,technical issues,retired individual,standard,medium,336.12,sports enthusiast
CUST_03091,0.788756017,1,none,working professional,standard,high,395.74,sports enthusiast
CUST_03092,0.89902525,1,technical issues,working professional,basic,medium,178.56,family viewer
CUST_03093,0.743088438,1,none,college student,premium,high,751.11,binge watcher
CUST_03094,0.765038141,1,too expensive,retired individual,premium,high,748.82,binge watcher
CUST_03095,0.703773809,1,switched to competitor,college student,standard,high,446.23,sports enthusiast
CUST_03096,0.797181568,1,no time to watch,working professional,basic,high,194.16,news junkie
CUST_03097,0.794778301,1,technical issues,school student,standard,low,318.14,sports enthusiast
CUST_03098,0.871471016,1,too expensive,retired individual,standard,high,361.54,binge watcher
CUST_03099,0.778129255,1,no time to watch,retired individual,basic,medium,219.04,family viewer
CUST_03100,0.897727348,1,too expensive,working professional,basic,high,248.35,binge watcher
CUST_03101,0.790450432,1,technical issues,college student,basic,low,189.89,binge watcher
CUST_03102,0.947779949,1,too expensive,working professional,standard,low,364.53,sports enthusiast
CUST_03103,0.779857079,1,technical issues,school student,standard,medium,437.23,sports enthusiast
CUST_03104,0.495757344,0,none,school student,standard,high,353.94,binge watcher
CUST_03105,0.696279773,1,no time to watch,retired individual,basic,medium,186.95,sports enthusiast
CUST_03106,0.886563366,1,technical issues,retired individual,basic,low,217.67,news junkie
CUST_03107,0.789840284,1,too expensive,working professional,premium,medium,758.1,casual viewer
CUST_03108,0.803725756,1,technical issues,school student,standard,low,409.85,sports enthusiast
CUST_03109,0.58330121,1,none,college student,standard,medium,456.18,sports enthusiast
CUST_03110,0.682011414,1,too expensive,college student,premium,high,716.53,news junkie
CUST_03111,0.853485493,1,no time to watch,college student,standard,low,419.87,binge watcher
CUST_03112,0.748710071,1,technical issues,college student,basic,low,219.45,binge watcher
CUST_03113,0.901430421,1,technical issues,working professional,basic,low,195.43,binge watcher
CUST_03114,0.747090793,1,too expensive,college student,premium,high,637.41,binge watcher
CUST_03115,0.578944061,1,none,retired individual,premium,medium,735.86,family viewer
CUST_03116,0.720015745,1,content not interesting,retired individual,basic,high,191.28,binge watcher
CUST_03117,0.698152156,1,none,retired individual,standard,medium,388.62,binge watcher
CUST_03118,0.847870165,1,too expensive,college student,premium,medium,622.31,sports enthusiast
CUST_03119,0.836100043,1,too expensive,college student,premium,low,787.57,sports enthusiast
CUST_03120,0.781515378,1,none,retired individual,basic,low,166.06,casual viewer
CUST_03121,0.797585014,1,no time to watch,working professional,standard,low,401.69,family viewer
CUST_03122,0.816986949,1,none,working professional,standard,high,356.35,news junkie
CUST_03123,0.883894819,1,too expensive,working professional,standard,high,424.35,casual viewer
CUST_03124,0.835791852,1,technical issues,school student,premium,medium,594.21,sports enthusiast
CUST_03125,0.826899583,1,no time to watch,retired individual,standard,high,375.78,news junkie
CUST_03126,0.883503032,1,none,college student,premium,medium,658.36,family viewer
CUST_03127,0.789834924,1,too expensive,retired individual,basic,high,196.09,binge watcher
CUST_03128,0.824561129,1,too expensive,college student,premium,medium,630.59,sports enthusiast
CUST_03129,0.908384266,1,no time to watch,working professional,standard,medium,387.01,binge watcher
CUST_03130,0.673844123,1,too expensive,working professional,premium,medium,771.21,family viewer
CUST_03131,0.880296834,1,too expensive,school student,standard,low,499.63,casual viewer
CUST_03132,0.7387041,1,no time to watch,working professional,standard,high,429.79,casual viewer
CUST_03133,0.82026368,1,none,working professional,basic,low,141.8,family viewer
CUST_03134,0.82429969,1,switched to competitor,retired individual,premium,high,599.17,binge watcher
CUST_03135,0.8272827,1,technical issues,college student,standard,medium,427.16,casual viewer
CUST_03136,0.587361693,1,none,working professional,basic,high,204.02,casual viewer
CUST_03137,0.874396702,1,too expensive,school student,standard,high,337.18,binge watcher
CUST_03138,0.917492679,1,too expensive,working professional,standard,medium,423.92,casual viewer
CUST_03139,0.80890057,1,none,college student,basic,high,179.34,casual viewer
CUST_03140,0.935069111,1,too expensive,retired individual,basic,low,185.33,casual viewer
CUST_03141,0.836416474,1,too expensive,college student,standard,high,344,news junkie
CUST_03142,0.656109442,1,too expensive,school student,premium,high,769.76,sports enthusiast
CUST_03143,0.822187679,1,too expensive,working professional,premium,high,768.25,family viewer
CUST_03144,0.842065409,1,too expensive,working professional,standard,high,405.14,family viewer
CUST_03145,0.760062779,1,too expensive,college student,standard,high,439.67,sports enthusiast
CUST_03146,0.853161435,1,none,college student,basic,medium,207.76,casual viewer
CUST_03147,0.664081379,1,switched to competitor,college student,basic,high,144.59,family viewer
CUST_03148,0.909071616,1,none,retired individual,premium,medium,771.03,news junkie
CUST_03149,0.734752724,1,no time to watch,college student,basic,high,216.77,sports enthusiast
CUST_03150,0.848361308,1,too expensive,retired individual,premium,high,613.9,sports enthusiast
CUST_03151,0.785572333,1,too expensive,school student,premium,low,695.13,casual viewer
CUST_03152,0.747924226,1,too expensive,retired individual,standard,high,453.18,family viewer
CUST_03153,0.849406434,1,no time to watch,working professional,basic,low,221.74,sports enthusiast
CUST_03154,0.892366865,1,too expensive,working professional,basic,high,222.86,binge watcher
CUST_03155,0.723680756,1,content not interesting,college student,standard,high,378.05,sports enthusiast
CUST_03156,0.757256876,1,none,working professional,standard,high,390.23,binge watcher
CUST_03157,0.768013605,1,too expensive,college student,standard,high,426.95,family viewer
CUST_03158,0.79897913,1,too expensive,retired individual,premium,high,630.04,casual viewer
CUST_03159,0.841563049,1,technical issues,college student,standard,low,403.65,casual viewer
CUST_03160,0.922086911,1,none,college student,premium,medium,775.03,news junkie
CUST_03161,0.843045923,1,too expensive,college student,premium,high,786.63,sports enthusiast
CUST_03162,0.765762818,1,none,school student,basic,high,190.36,family viewer
CUST_03163,0.764275319,1,too expensive,college student,basic,high,148.35,family viewer
CUST_03164,0.754453079,1,none,college student,premium,high,623.87,family viewer
CUST_03165,0.731526849,1,too expensive,retired individual,premium,high,793.37,family viewer
CUST_03166,0.774366524,1,none,retired individual,standard,high,423.91,family viewer
CUST_03167,0.788781461,1,too expensive,working professional,premium,high,762.95,casual viewer
CUST_03168,0.819353747,1,too expensive,college student,premium,high,648.51,binge watcher
CUST_03169,0.904801272,1,too expensive,working professional,basic,high,217.3,news junkie
CUST_03170,0.907645294,1,none,college student,basic,high,228.28,sports enthusiast
CUST_03171,0.809742067,1,too expensive,college student,standard,high,399.61,casual viewer
CUST_03172,0.793122992,1,switched to competitor,college student,basic,high,214.96,binge watcher
CUST_03173,0.59516071,1,none,retired individual,standard,medium,381.17,news junkie
CUST_03174,0.737811492,1,none,retired individual,standard,medium,369.93,family viewer
CUST_03175,0.773529488,1,content not interesting,school student,basic,high,183.57,binge watcher
CUST_03176,0.837893565,1,too expensive,retired individual,premium,low,706.69,news junkie
CUST_03177,0.430095009,0,none,college student,basic,high,239.76,family viewer
CUST_03178,0.880637675,1,technical issues,college student,standard,medium,350.24,family viewer
CUST_03179,0.847747939,1,none,college student,standard,low,396.49,casual viewer
CUST_03180,0.784196093,1,no time to watch,working professional,basic,high,168.58,family viewer
CUST_03181,0.711700257,1,technical issues,working professional,standard,medium,373.09,sports enthusiast
CUST_03182,0.745599296,1,content not interesting,college student,standard,high,388.11,news junkie
CUST_03183,0.852490362,1,technical issues,retired individual,basic,low,164.05,sports enthusiast
CUST_03184,0.732856021,1,technical issues,working professional,basic,medium,182.07,news junkie
CUST_03185,0.858332565,1,too expensive,working professional,premium,medium,758.61,family viewer
CUST_03186,0.846660444,1,content not interesting,college student,basic,high,237.45,casual viewer
CUST_03187,0.757717451,1,too expensive,retired individual,premium,medium,625.84,binge watcher
CUST_03188,0.835206829,1,technical issues,school student,basic,medium,148.96,binge watcher
CUST_03189,0.787358337,1,none,college student,premium,high,655.1,binge watcher
CUST_03190,0.753813998,1,too expensive,working professional,premium,high,694.22,family viewer
CUST_03191,0.820591835,1,no time to watch,retired individual,standard,high,354.86,binge watcher
CUST_03192,0.810033972,1,too expensive,college student,premium,low,703.07,sports enthusiast
CUST_03193,0.837995021,1,technical issues,retired individual,standard,medium,381.39,family viewer
CUST_03194,0.804120772,1,none,college student,basic,low,224.82,sports enthusiast
CUST_03195,0.786692297,1,no time to watch,college student,basic,high,198.23,binge watcher
CUST_03196,0.818783344,1,too expensive,college student,premium,medium,634.43,sports enthusiast
CUST_03197,0.860280147,1,technical issues,working professional,standard,medium,408.6,family viewer
CUST_03198,0.814442766,1,none,retired individual,basic,high,191.98,news junkie
CUST_03199,0.754178374,1,no time to watch,college student,basic,high,175.48,news junkie
CUST_03200,0.837286714,1,too expensive,college student,standard,medium,385.12,sports enthusiast
CUST_03201,0.903889108,1,too expensive,college student,premium,low,779.53,casual viewer
CUST_03202,0.727644185,1,none,college student,premium,medium,658.42,family viewer
CUST_03203,0.797720483,1,too expensive,college student,basic,high,204.05,binge watcher
CUST_03204,0.789796688,1,content not interesting,retired individual,standard,high,435.26,binge watcher
CUST_03205,0.81422911,1,too expensive,college student,standard,medium,402.96,binge watcher
CUST_03206,0.744635385,1,none,college student,standard,high,396.86,family viewer
CUST_03207,0.808149746,1,no time to watch,working professional,standard,high,440.81,casual viewer
CUST_03208,0.91652505,1,too expensive,working professional,premium,high,757.26,news junkie
CUST_03209,0.878244481,1,too expensive,college student,premium,high,641.41,family viewer
CUST_03210,0.659670225,1,none,college student,basic,high,234.71,sports enthusiast
CUST_03211,0.854756322,1,too expensive,college student,premium,high,756.01,binge watcher
CUST_03212,0.670428066,1,too expensive,working professional,premium,high,708.39,news junkie
CUST_03213,0.662043065,1,none,college student,premium,high,740.05,casual viewer
CUST_03214,0.826024429,1,too expensive,working professional,standard,low,353.93,family viewer
CUST_03215,0.763171112,1,switched to competitor,working professional,standard,high,434.13,casual viewer
CUST_03216,0.850707466,1,too expensive,retired individual,basic,high,196.31,sports enthusiast
CUST_03217,0.901590199,1,no time to watch,working professional,basic,low,232.09,casual viewer
CUST_03218,0.670292756,1,no time to watch,college student,basic,high,181.19,family viewer
CUST_03219,0.805350861,1,no time to watch,working professional,standard,high,448.92,sports enthusiast
CUST_03220,0.831749747,1,too expensive,college student,premium,medium,631.73,family viewer
CUST_03221,0.868204591,1,too expensive,college student,premium,medium,712.66,binge watcher
CUST_03222,0.895312801,1,too expensive,retired individual,premium,low,639.35,family viewer
CUST_03223,0.87537645,1,too expensive,working professional,basic,high,183.95,binge watcher
CUST_03224,0.874622766,1,too expensive,working professional,premium,high,631.79,news junkie
CUST_03225,0.795802355,1,no time to watch,retired individual,standard,high,371.49,news junkie
CUST_03226,0.834785104,1,no time to watch,working professional,standard,high,376.11,casual viewer
CUST_03227,0.834257788,1,too expensive,working professional,premium,low,631.07,family viewer
CUST_03228,0.78379872,1,too expensive,college student,basic,low,176.81,news junkie
CUST_03229,0.817843285,1,too expensive,school student,standard,high,388.23,casual viewer
CUST_03230,0.854288751,1,no time to watch,working professional,standard,medium,427.18,binge watcher
CUST_03231,0.835322976,1,no time to watch,college student,standard,high,388.36,family viewer
CUST_03232,0.847118951,1,none,retired individual,basic,high,168.03,casual viewer
CUST_03233,0.85460257,1,too expensive,working professional,standard,high,461.2,sports enthusiast
CUST_03234,0.749790308,1,too expensive,school student,standard,medium,451.44,family viewer
CUST_03235,0.645663651,1,switched to competitor,college student,basic,high,214.82,binge watcher
CUST_03236,0.792787347,1,technical issues,retired individual,standard,medium,447.76,casual viewer
CUST_03237,0.85048608,1,too expensive,college student,standard,high,428.69,news junkie
CUST_03238,0.899300106,1,too expensive,retired individual,standard,medium,380.4,casual viewer
CUST_03239,0.628302535,1,none,college student,premium,high,641.54,binge watcher
CUST_03240,0.748451443,1,too expensive,college student,premium,low,785.71,family viewer
CUST_03241,0.586527178,1,technical issues,retired individual,basic,medium,228.62,news junkie
CUST_03242,0.565145161,1,switched to competitor,school student,standard,high,413.78,news junkie
CUST_03243,0.683815221,1,no time to watch,college student,standard,high,401.32,binge watcher
CUST_03244,0.551641943,1,none,college student,basic,medium,206.31,news junkie
CUST_03245,0.607835174,1,none,school student,basic,high,201.81,news junkie
CUST_03246,0.572453812,1,too expensive,school student,premium,high,793.09,news junkie
CUST_03247,0.771502026,1,too expensive,working professional,premium,low,690.86,family viewer
CUST_03248,0.769475084,1,too expensive,college student,premium,medium,624.95,casual viewer
CUST_03249,0.86098236,1,none,college student,standard,medium,393.41,sports enthusiast
CUST_03250,0.712984614,1,switched to competitor,retired individual,standard,high,444.24,binge watcher
CUST_03251,0.77796313,1,too expensive,college student,standard,high,393.83,family viewer
CUST_03252,0.69563061,1,switched to competitor,college student,standard,high,374.29,family viewer
CUST_03253,0.576418122,1,technical issues,retired individual,standard,medium,479.78,news junkie
CUST_03254,0.639484624,1,too expensive,working professional,premium,high,711.79,sports enthusiast
CUST_03255,0.908606163,1,too expensive,school student,standard,medium,429.49,binge watcher
CUST_03256,0.736224649,1,switched to competitor,college student,standard,high,430.18,news junkie
CUST_03257,0.855916484,1,too expensive,working professional,premium,low,711.82,family viewer
CUST_03258,0.830490359,1,technical issues,college student,standard,medium,436.15,casual viewer
CUST_03259,0.85278675,1,technical issues,retired individual,standard,low,426.56,binge watcher
CUST_03260,0.80942779,1,too expensive,retired individual,basic,high,214.31,news junkie
CUST_03261,0.879567781,1,too expensive,college student,basic,medium,200.47,casual viewer
CUST_03262,0.776162612,1,content not interesting,college student,standard,high,387.61,casual viewer
CUST_03263,0.82441335,1,too expensive,retired individual,premium,low,722.04,sports enthusiast
CUST_03264,0.882676961,1,too expensive,college student,basic,medium,189.56,family viewer
CUST_03265,0.763860285,1,too expensive,college student,standard,medium,388.28,news junkie
CUST_03266,0.877440114,1,none,retired individual,standard,medium,332,news junkie
CUST_03267,0.642166919,1,none,working professional,basic,high,199.03,family viewer
CUST_03268,0.693873892,1,too expensive,retired individual,premium,high,622.44,sports enthusiast
CUST_03269,0.838485832,1,too expensive,retired individual,standard,high,430.96,binge watcher
CUST_03270,0.702871629,1,too expensive,retired individual,premium,high,703.85,binge watcher
CUST_03271,0.825406518,1,no time to watch,college student,basic,high,218.9,news junkie
CUST_03272,0.788762732,1,technical issues,retired individual,standard,low,396.11,casual viewer
CUST_03273,0.799818051,1,too expensive,retired individual,standard,high,340.77,sports enthusiast
CUST_03274,0.807652368,1,too expensive,college student,basic,medium,214.9,binge watcher
CUST_03275,0.820835045,1,too expensive,college student,standard,high,359.4,casual viewer
CUST_03276,0.884626814,1,too expensive,retired individual,premium,low,681.35,sports enthusiast
CUST_03277,0.783141549,1,none,college student,basic,low,209.28,news junkie
CUST_03278,0.849213126,1,none,retired individual,standard,medium,385.34,casual viewer
CUST_03279,0.880755353,1,technical issues,school student,basic,low,161.7,news junkie
CUST_03280,0.738795417,1,technical issues,college student,basic,medium,203.42,casual viewer
CUST_03281,0.642377587,1,none,retired individual,basic,medium,188.91,news junkie
CUST_03282,0.743022113,1,too expensive,working professional,premium,high,793.84,sports enthusiast
CUST_03283,0.746150865,1,none,retired individual,standard,high,383.61,news junkie
CUST_03284,0.775001202,1,none,college student,standard,medium,337.83,news junkie
CUST_03285,0.661308212,1,switched to competitor,retired individual,basic,high,217.41,binge watcher
CUST_03286,0.801823331,1,too expensive,school student,premium,medium,688.75,sports enthusiast
CUST_03287,0.932466047,1,too expensive,working professional,basic,low,165.31,casual viewer
CUST_03288,0.636739288,1,too expensive,college student,premium,high,777.23,binge watcher
CUST_03289,0.721737543,1,too expensive,school student,premium,high,619.51,binge watcher
CUST_03290,0.746676304,1,none,school student,standard,high,413.64,binge watcher
CUST_03291,0.784848812,1,none,working professional,basic,high,231.23,family viewer
CUST_03292,0.776247187,1,no time to watch,college student,standard,high,435.38,news junkie
CUST_03293,0.818438319,1,too expensive,college student,basic,high,172.67,news junkie
CUST_03294,0.796361596,1,switched to competitor,college student,basic,high,233.76,family viewer
CUST_03295,0.681803875,1,too expensive,college student,premium,high,624.72,family viewer
CUST_03296,0.873762746,1,too expensive,working professional,basic,high,213.83,sports enthusiast
CUST_03297,0.616374072,1,none,working professional,standard,high,414.93,family viewer
CUST_03298,0.890993769,1,technical issues,working professional,basic,medium,235.48,news junkie
CUST_03299,0.910476,1,too expensive,working professional,standard,low,433.96,family viewer
CUST_03300,0.854065699,1,technical issues,college student,standard,low,350.6,news junkie
CUST_03301,0.878214095,1,none,college student,basic,high,190.4,family viewer
CUST_03302,0.679064175,1,none,school student,basic,medium,217.68,family viewer
CUST_03303,0.660882694,1,none,school student,premium,high,765.8,casual viewer
CUST_03304,0.757285917,1,no time to watch,college student,basic,high,194.34,news junkie
CUST_03305,0.898168438,1,technical issues,college student,basic,medium,215.9,family viewer
CUST_03306,0.950778914,1,too expensive,college student,premium,low,719.66,casual viewer
CUST_03307,0.757506753,1,too expensive,working professional,premium,high,762.67,family viewer
CUST_03308,0.620636416,1,too expensive,college student,premium,high,614.93,news junkie
CUST_03309,0.782858725,1,technical issues,working professional,standard,low,403.35,binge watcher
CUST_03310,0.80289072,1,none,college student,basic,high,215,family viewer
CUST_03311,0.904829875,1,no time to watch,college student,standard,low,437.06,family viewer
CUST_03312,0.646042451,1,no time to watch,working professional,basic,high,176.63,family viewer
CUST_03313,0.665649722,1,switched to competitor,retired individual,basic,high,170.77,family viewer
CUST_03314,0.778071466,1,too expensive,school student,basic,high,221.86,sports enthusiast
CUST_03315,0.797671335,1,switched to competitor,retired individual,basic,high,211.03,binge watcher
CUST_03316,0.741745565,1,too expensive,college student,premium,high,696.09,news junkie
CUST_03317,0.687577571,1,switched to competitor,school student,standard,high,389.41,casual viewer
CUST_03318,0.728875881,1,too expensive,college student,premium,high,664.66,news junkie
CUST_03319,0.861369174,1,too expensive,college student,premium,medium,670.17,family viewer
CUST_03320,0.765101052,1,content not interesting,college student,basic,high,195.18,family viewer
CUST_03321,0.808926451,1,technical issues,retired individual,basic,medium,225.93,sports enthusiast
CUST_03322,0.773948675,1,none,working professional,premium,medium,707.04,family viewer
CUST_03323,0.645559107,1,none,college student,premium,high,718.5,binge watcher
CUST_03324,0.873812027,1,none,working professional,basic,medium,168.43,sports enthusiast
CUST_03325,0.798759107,1,none,college student,premium,high,710.59,sports enthusiast
CUST_03326,0.803188104,1,technical issues,retired individual,standard,medium,370.88,family viewer
CUST_03327,0.846162207,1,none,college student,standard,low,358.48,family viewer
CUST_03328,0.901362623,1,no time to watch,retired individual,standard,high,375.83,casual viewer
CUST_03329,0.731134221,1,technical issues,college student,basic,medium,211.28,casual viewer
CUST_03330,0.913952387,1,too expensive,working professional,premium,high,755.15,news junkie
CUST_03331,0.809938151,1,technical issues,school student,standard,low,355.02,family viewer
CUST_03332,0.704763362,1,too expensive,retired individual,premium,high,776.17,sports enthusiast
CUST_03333,0.736638741,1,none,college student,basic,high,213.57,family viewer
CUST_03334,0.767396984,1,no time to watch,working professional,basic,medium,169.33,news junkie
CUST_03335,0.901136085,1,too expensive,college student,premium,high,761.45,family viewer
CUST_03336,0.909511498,1,too expensive,college student,premium,low,639.26,sports enthusiast
CUST_03337,0.827771684,1,none,college student,premium,medium,640.82,casual viewer
CUST_03338,0.800788593,1,none,college student,standard,high,428.97,family viewer
CUST_03339,0.7191858,1,too expensive,school student,premium,high,818.69,news junkie
CUST_03340,0.803259039,1,no time to watch,school student,basic,medium,137.78,sports enthusiast
CUST_03341,0.848750421,1,too expensive,college student,premium,high,766.53,sports enthusiast
CUST_03342,0.805634654,1,too expensive,college student,premium,medium,699.46,casual viewer
CUST_03343,0.788581381,1,none,retired individual,standard,high,351.11,news junkie
CUST_03344,0.904737354,1,too expensive,working professional,standard,high,401.84,family viewer
CUST_03345,0.744308854,1,too expensive,college student,premium,high,792.27,family viewer
CUST_03346,0.882086684,1,no time to watch,retired individual,basic,medium,217.63,binge watcher
CUST_03347,0.845051793,1,too expensive,college student,premium,medium,644.96,family viewer
CUST_03348,0.698102597,1,technical issues,college student,standard,low,451.74,news junkie
CUST_03349,0.87467173,1,too expensive,working professional,standard,high,403.81,binge watcher
CUST_03350,0.564254981,1,none,school student,standard,high,372.88,news junkie
CUST_03351,0.714589403,1,none,college student,standard,medium,352.74,news junkie
CUST_03352,0.73325507,1,too expensive,retired individual,standard,high,394.88,binge watcher
CUST_03353,0.785199244,1,none,working professional,premium,high,754.05,casual viewer
CUST_03354,0.882862831,1,too expensive,retired individual,basic,medium,214.16,sports enthusiast
CUST_03355,0.776184287,1,none,school student,premium,high,689.04,binge watcher
CUST_03356,0.856947448,1,content not interesting,working professional,basic,high,166.35,casual viewer
CUST_03357,0.865022304,1,no time to watch,working professional,standard,high,476.55,binge watcher
CUST_03358,0.940152212,1,no time to watch,working professional,standard,low,450.17,binge watcher
CUST_03359,0.582174828,1,none,retired individual,premium,high,604.48,binge watcher
CUST_03360,0.805188163,1,none,working professional,premium,low,777.24,sports enthusiast
CUST_03361,0.802718183,1,technical issues,college student,standard,medium,402.45,casual viewer
CUST_03362,0.831171896,1,too expensive,working professional,premium,medium,712.48,news junkie
CUST_03363,0.713058773,1,technical issues,working professional,basic,medium,214.03,casual viewer
CUST_03364,0.76403994,1,switched to competitor,working professional,basic,high,245.29,casual viewer
CUST_03365,0.819526932,1,too expensive,college student,premium,high,762.04,family viewer
CUST_03366,0.802003085,1,technical issues,working professional,basic,low,234.94,family viewer
CUST_03367,0.835876842,1,too expensive,college student,standard,medium,346.56,binge watcher
CUST_03368,0.810120893,1,content not interesting,college student,standard,high,363.08,binge watcher
CUST_03369,0.779672251,1,content not interesting,school student,standard,high,394.98,binge watcher
CUST_03370,0.862211607,1,too expensive,school student,premium,medium,787.06,sports enthusiast
CUST_03371,0.866756935,1,too expensive,college student,standard,medium,440.36,casual viewer
CUST_03372,0.63389696,1,none,college student,basic,high,242.18,casual viewer
CUST_03373,0.810536086,1,none,college student,basic,high,183.75,news junkie
CUST_03374,0.755004347,1,too expensive,college student,basic,high,213.18,family viewer
CUST_03375,0.898417019,1,too expensive,school student,standard,medium,348.73,binge watcher
CUST_03376,0.668990438,1,none,college student,basic,high,190.3,binge watcher
CUST_03377,0.759713216,1,no time to watch,college student,standard,low,379.26,sports enthusiast
CUST_03378,0.851204197,1,no time to watch,retired individual,basic,medium,211.54,casual viewer
CUST_03379,0.734069633,1,too expensive,retired individual,premium,high,716.51,sports enthusiast
CUST_03380,0.767963326,1,none,college student,basic,high,226.84,binge watcher
CUST_03381,0.655844095,1,too expensive,school student,premium,medium,641.7,family viewer
CUST_03382,0.806641265,1,none,school student,premium,high,767.95,news junkie
CUST_03383,0.74279234,1,none,school student,standard,high,431.63,sports enthusiast
CUST_03384,0.895496818,1,too expensive,retired individual,standard,medium,432.24,sports enthusiast
CUST_03385,0.656602798,1,content not interesting,retired individual,basic,high,213.43,sports enthusiast
CUST_03386,0.644057564,1,switched to competitor,retired individual,basic,high,224.6,sports enthusiast
CUST_03387,0.899325008,1,too expensive,retired individual,basic,high,177.18,casual viewer
CUST_03388,0.862439064,1,none,college student,standard,high,404.18,casual viewer
CUST_03389,0.888286202,1,too expensive,working professional,premium,low,624.13,news junkie
CUST_03390,0.70803144,1,none,college student,premium,high,668.29,binge watcher
CUST_03391,0.733395905,1,none,retired individual,standard,high,411.76,family viewer
CUST_03392,0.784891391,1,too expensive,retired individual,premium,medium,767.79,sports enthusiast
CUST_03393,0.889820868,1,too expensive,college student,premium,low,618.77,casual viewer
CUST_03394,0.745684425,1,too expensive,retired individual,premium,high,778.48,binge watcher
CUST_03395,0.860559772,1,no time to watch,working professional,standard,high,457.77,binge watcher
CUST_03396,0.676886884,1,none,college student,basic,high,155,binge watcher
CUST_03397,0.630727948,1,technical issues,college student,standard,medium,385.81,casual viewer
CUST_03398,0.747208949,1,too expensive,college student,premium,medium,671.87,news junkie
CUST_03399,0.729787165,1,too expensive,retired individual,standard,high,408.26,family viewer
CUST_03400,0.838824527,1,too expensive,working professional,basic,medium,212.47,sports enthusiast
CUST_03401,0.855087817,1,none,working professional,standard,medium,435.75,family viewer
CUST_03402,0.853196196,1,switched to competitor,college student,standard,high,406.28,casual viewer
CUST_03403,0.745600752,1,none,college student,premium,high,783.01,binge watcher
CUST_03404,0.75857864,1,too expensive,retired individual,premium,low,795.52,sports enthusiast
CUST_03405,0.890815426,1,too expensive,college student,premium,high,697.32,casual viewer
CUST_03406,0.714848302,1,too expensive,college student,premium,medium,738.21,family viewer
CUST_03407,0.76286263,1,too expensive,college student,basic,high,174.06,news junkie
CUST_03408,0.900493608,1,technical issues,college student,standard,low,396.03,binge watcher
CUST_03409,0.788912105,1,technical issues,working professional,basic,medium,157.19,sports enthusiast
CUST_03410,0.892126343,1,too expensive,working professional,premium,high,771.23,sports enthusiast
CUST_03411,0.800107246,1,too expensive,college student,premium,high,698.77,news junkie
CUST_03412,0.849925055,1,too expensive,retired individual,standard,high,412.34,binge watcher
CUST_03413,0.905682286,1,too expensive,working professional,basic,low,190.01,family viewer
CUST_03414,0.846227331,1,too expensive,working professional,premium,high,777.65,family viewer
CUST_03415,0.797190136,1,too expensive,college student,basic,medium,238.55,binge watcher
CUST_03416,0.72291688,1,switched to competitor,college student,standard,high,452.11,sports enthusiast
CUST_03417,0.821730913,1,too expensive,working professional,premium,medium,785.11,sports enthusiast
CUST_03418,0.798221723,1,too expensive,school student,standard,high,355.51,binge watcher
CUST_03419,0.878293308,1,too expensive,working professional,premium,low,720.51,news junkie
CUST_03420,0.762006222,1,too expensive,college student,premium,high,781.52,casual viewer
CUST_03421,0.811820233,1,technical issues,school student,basic,medium,226.1,sports enthusiast
CUST_03422,0.928520617,1,none,working professional,premium,low,732.21,news junkie
CUST_03423,0.736771292,1,content not interesting,college student,basic,high,177.97,family viewer
CUST_03424,0.841053802,1,too expensive,retired individual,standard,high,379.7,family viewer
CUST_03425,0.660499,1,technical issues,retired individual,standard,medium,398.04,news junkie
CUST_03426,0.846882911,1,technical issues,school student,basic,medium,225.18,casual viewer
CUST_03427,0.825339665,1,too expensive,retired individual,standard,medium,419.74,news junkie
CUST_03428,0.653972595,1,none,college student,standard,high,359.57,news junkie
CUST_03429,0.672307494,1,too expensive,college student,premium,high,697.26,casual viewer
CUST_03430,0.725481102,1,switched to competitor,retired individual,basic,high,252.61,sports enthusiast
CUST_03431,0.871780223,1,too expensive,college student,premium,high,639.89,casual viewer
CUST_03432,0.576526126,1,none,college student,standard,high,335.24,news junkie
CUST_03433,0.884741018,1,too expensive,college student,basic,medium,228.24,binge watcher
CUST_03434,0.936065124,1,too expensive,school student,basic,low,241.5,sports enthusiast
CUST_03435,0.688721418,1,none,college student,basic,medium,180.85,sports enthusiast
CUST_03436,0.846381982,1,too expensive,college student,standard,low,386.38,family viewer
CUST_03437,0.869816616,1,too expensive,working professional,premium,medium,608.16,news junkie
CUST_03438,0.831459006,1,no time to watch,retired individual,basic,high,206.76,family viewer
CUST_03439,0.943843111,1,too expensive,working professional,premium,medium,597.81,binge watcher
CUST_03440,0.953697226,1,too expensive,college student,standard,low,424.14,casual viewer
CUST_03441,0.942406254,1,too expensive,college student,standard,low,384.27,news junkie
CUST_03442,0.699307441,1,too expensive,college student,premium,high,791.45,binge watcher
CUST_03443,0.862675492,1,too expensive,retired individual,premium,low,789.02,binge watcher
CUST_03444,0.836537956,1,too expensive,college student,standard,low,460.64,casual viewer
CUST_03445,0.861776888,1,too expensive,college student,premium,medium,650.84,news junkie
CUST_03446,0.687117332,1,switched to competitor,school student,basic,high,173.72,news junkie
CUST_03447,0.702958477,1,too expensive,working professional,premium,medium,704.68,binge watcher
CUST_03448,0.734036968,1,none,college student,premium,high,619.81,news junkie
CUST_03449,0.817077133,1,too expensive,college student,premium,medium,674.27,family viewer
CUST_03450,0.73311239,1,none,retired individual,basic,high,224.62,sports enthusiast
CUST_03451,0.942757457,1,too expensive,school student,premium,low,752.35,sports enthusiast
