customer_id,user_type,age,city_tier,daily_free_hours,avg_ott_hours_per_day,number_of_platforms,primary_device,net_quality,plan,monthly_fee,tenure_months,auto_renewable_enabled,days_since_last_login,num_support_tickets_last_3m,churn_score,churn_prob,churn,churn_reason,lifestyle
CUST_01294,college student,20,tier 2,1.776705534,1.234647869,3,other device,medium,standard,385.66,3,TRUE,8,0,1.6,0.832018385,1,too expensive,casual viewer
CUST_01295,working professional,27,tier 1,0.868622486,0.707334736,1,other device,high,standard,434.01,1,TRUE,34,0,2,0.880797078,0,none,family viewer
CUST_01296,retired individual,66,tier 2,1.736601781,0.529939044,1,other device,low,standard,388.17,3,TRUE,19,0,1.5,0.817574476,1,no time to watch,news junkie
CUST_01297,working professional,40,tier 3,2.45065814,0.769503557,1,phone,high,premium,628.82,31,TRUE,2,1,0.1,0.524979187,0,none,casual viewer
CUST_01298,working professional,30,tier 3,2.022787141,1.780949681,2,smart TV,high,basic,187.45,11,TRUE,49,0,1.2,0.768524783,1,content not interesting,binge watcher
CUST_01299,working professional,33,tier 3,0.952959082,0.707661749,1,other device,low,premium,669.87,25,TRUE,7,0,1.2,0.768524783,0,none,binge watcher
CUST_01300,college student,22,tier 3,0.011186561,0.008209877,1,laptop,high,basic,184.39,22,FALSE,23,0,1.3,0.785834983,1,no time to watch,binge watcher
CUST_01301,college student,19,tier 1,5.05042643,2.256905345,2,other device,high,premium,765.87,10,FALSE,21,0,1.1,0.750260106,0,none,casual viewer
CUST_01302,retired individual,56,tier 1,3.67285112,2.141753698,1,other device,medium,basic,220.55,23,FALSE,13,1,0.7,0.668187772,1,technical issues,casual viewer
CUST_01303,college student,20,tier 1,2.787552905,1.675341605,1,phone,medium,basic,208.32,12,FALSE,14,0,0.9,0.710949503,1,technical issues,binge watcher
CUST_01304,college student,21,tier 2,2.78045991,1.261246925,1,laptop,low,standard,412.39,17,TRUE,44,1,1.5,0.817574476,1,technical issues,family viewer
CUST_01305,working professional,38,tier 3,0.605019941,0.422640036,2,smart TV,high,premium,636.25,3,TRUE,28,0,1.6,0.832018385,0,none,binge watcher
CUST_01306,retired individual,79,tier 3,2.628068554,0.854250646,2,phone,high,standard,339.04,30,TRUE,27,1,0.8,0.689974481,1,no time to watch,news junkie
CUST_01307,retired individual,50,tier 3,3.842919673,1.960698542,3,phone,medium,standard,347.02,17,FALSE,22,0,1.8,0.858148935,1,too expensive,casual viewer
CUST_01308,retired individual,53,tier 3,1.03432511,0.883584127,2,phone,low,premium,666.31,8,FALSE,35,1,2.4,0.916827304,1,too expensive,news junkie
CUST_01309,college student,21,tier 1,4.618280202,3.227214334,2,laptop,high,standard,490.33,23,TRUE,49,0,1,0.731058579,1,switched to competitor,sports enthusiast
CUST_01310,college student,20,tier 1,3.86508724,2.185791711,2,smart TV,medium,basic,182.04,34,FALSE,21,2,1.7,0.845534735,1,technical issues,binge watcher
CUST_01311,college student,20,tier 2,5.513712145,2.381162694,3,tablet,high,standard,413.78,16,FALSE,31,2,2.2,0.900249511,1,too expensive,family viewer
CUST_01312,retired individual,68,tier 3,1.863745042,0.66414847,1,other device,medium,standard,383.36,31,TRUE,59,0,1.1,0.750260106,1,no time to watch,family viewer
CUST_01313,working professional,30,tier 2,1.837994583,1.340026575,1,other device,medium,standard,410.64,4,FALSE,32,1,2,0.880797078,1,no time to watch,news junkie
CUST_01314,working professional,29,tier 2,3.135995761,1.710077288,1,phone,low,premium,719.95,8,TRUE,1,3,0.9,0.710949503,1,too expensive,news junkie
CUST_01315,retired individual,85,tier 2,1.920675871,1.04563726,2,laptop,medium,premium,696,4,FALSE,52,1,2.4,0.916827304,1,too expensive,news junkie
CUST_01316,working professional,49,tier 1,2.686539651,1.920345829,2,laptop,high,standard,434.55,21,TRUE,46,2,1.5,0.817574476,0,none,casual viewer
CUST_01317,working professional,34,tier 2,3.009884326,1.641730561,1,other device,high,standard,382.79,7,FALSE,5,0,0.4,0.59868766,0,none,casual viewer
CUST_01318,working professional,25,tier 2,0.865287525,0.687720867,3,tablet,medium,basic,213.47,27,TRUE,51,0,2.3,0.908877039,1,too expensive,binge watcher
CUST_01319,college student,21,tier 1,5.704332452,3.605453159,2,smart TV,high,basic,253.12,17,FALSE,8,2,1.1,0.750260106,1,switched to competitor,news junkie
CUST_01320,college student,18,tier 3,5.376200321,3.654175594,1,smart TV,low,premium,629.47,1,FALSE,7,0,1.9,0.869891526,1,too expensive,sports enthusiast
CUST_01321,college student,19,tier 2,4.822102485,3.890653097,3,laptop,high,premium,703.15,29,FALSE,57,0,1.9,0.869891526,1,too expensive,casual viewer
CUST_01322,retired individual,89,tier 2,3.444219765,2.596034505,1,tablet,medium,basic,178.44,20,FALSE,25,0,1,0.731058579,1,technical issues,sports enthusiast
CUST_01323,college student,18,tier 3,2.964222612,1.103547424,3,tablet,medium,standard,349.11,17,TRUE,31,0,1.9,0.869891526,1,too expensive,binge watcher
CUST_01324,retired individual,52,tier 2,1.631281431,0.66491812,2,tablet,high,standard,407.47,30,FALSE,59,1,1.7,0.845534735,1,no time to watch,news junkie
CUST_01325,college student,18,tier 2,7.094595236,4.345839663,2,smart TV,high,premium,670.45,13,FALSE,40,0,1.5,0.817574476,0,none,casual viewer
CUST_01326,college student,22,tier 2,2.029198659,1.419855824,1,phone,high,standard,398.49,16,FALSE,53,0,1.3,0.785834983,1,switched to competitor,news junkie
CUST_01327,college student,20,tier 2,2.703761356,1.196959876,3,smart TV,medium,premium,720.92,19,FALSE,17,0,2,0.880797078,1,too expensive,news junkie
CUST_01328,working professional,49,tier 3,3.064725318,2.17854812,3,phone,medium,premium,619.46,11,TRUE,9,0,1,0.731058579,1,too expensive,binge watcher
CUST_01329,retired individual,83,tier 2,4.53044695,3.266708601,3,tablet,low,standard,390.69,16,TRUE,29,0,1.7,0.845534735,1,too expensive,news junkie
CUST_01330,working professional,47,tier 3,0,0,1,other device,low,premium,598.69,1,FALSE,21,0,2.8,0.942675824,1,no time to watch,casual viewer
CUST_01331,college student,20,tier 2,4.604631821,3.391655419,1,other device,medium,standard,396.77,29,TRUE,46,0,0.9,0.710949503,1,technical issues,binge watcher
CUST_01332,working professional,32,tier 2,2.868624742,1.831240711,3,smart TV,high,basic,184.89,4,TRUE,41,1,2,0.880797078,1,too expensive,binge watcher
CUST_01333,school student,15,tier 3,6.305231044,2.233732359,2,other device,high,premium,622.35,18,FALSE,10,1,0.8,0.689974481,0,none,news junkie
CUST_01334,college student,23,tier 3,3.056316755,1.809193305,1,tablet,low,premium,618.93,32,FALSE,35,0,1.8,0.858148935,1,too expensive,binge watcher
CUST_01335,working professional,46,tier 3,2.050893706,0.977083497,1,smart TV,high,premium,669,9,FALSE,26,0,0.9,0.710949503,0,none,family viewer
CUST_01336,working professional,25,tier 1,2.454621909,0.76855215,3,laptop,low,basic,235.74,16,TRUE,31,0,2.3,0.908877039,1,too expensive,family viewer
CUST_01337,college student,19,tier 2,3.487705255,3.056994437,2,laptop,low,basic,188.27,27,FALSE,2,0,1.5,0.817574476,0,none,binge watcher
CUST_01338,college student,21,tier 1,3.451083493,2.21627761,1,smart TV,high,basic,198.51,33,FALSE,13,0,0.4,0.59868766,1,switched to competitor,sports enthusiast
CUST_01339,working professional,33,tier 2,3.215813183,1.840873022,2,tablet,low,standard,399.56,10,TRUE,14,0,1,0.731058579,0,none,sports enthusiast
CUST_01340,college student,24,tier 2,2.678602978,2.383035409,3,laptop,medium,standard,398.05,31,TRUE,53,0,1.9,0.869891526,1,too expensive,binge watcher
CUST_01341,retired individual,71,tier 3,3.352537904,2.024816986,3,other device,high,standard,345.91,2,TRUE,13,1,1.5,0.817574476,0,none,casual viewer
CUST_01342,working professional,32,tier 1,2.809455902,1.339639565,3,laptop,high,standard,459.66,18,FALSE,7,0,1.4,0.802183889,1,too expensive,news junkie
CUST_01343,school student,12,tier 3,6.679184931,4.281010189,1,other device,low,standard,349.1,1,FALSE,10,2,2.2,0.900249511,1,technical issues,casual viewer
CUST_01344,college student,20,tier 1,2.860992646,1.136048446,1,phone,high,basic,192.79,12,TRUE,29,0,0.4,0.59868766,1,switched to competitor,sports enthusiast
CUST_01345,working professional,39,tier 3,2.770662548,1.666689923,2,other device,high,premium,607.04,27,TRUE,11,0,0.5,0.622459331,0,none,family viewer
CUST_01346,working professional,42,tier 2,0,0,2,phone,high,premium,694.56,8,FALSE,38,0,2.1,0.890903179,1,too expensive,sports enthusiast
CUST_01347,college student,24,tier 1,2.018444106,1.090574382,3,other device,medium,premium,772.48,24,TRUE,22,0,1.5,0.817574476,1,too expensive,news junkie
CUST_01348,college student,23,tier 2,5.588327551,3.032457866,3,phone,medium,premium,699.52,5,FALSE,21,0,2.2,0.900249511,0,none,family viewer
CUST_01349,college student,24,tier 1,1.522617144,1.307952639,2,smart TV,high,basic,198.78,13,TRUE,3,0,0.5,0.622459331,1,no time to watch,news junkie
CUST_01350,retired individual,72,tier 3,3.797258392,2.829134725,1,smart TV,high,standard,346.15,31,FALSE,30,0,0.7,0.668187772,0,none,casual viewer
CUST_01351,college student,19,tier 1,4.766632578,4.045354463,2,tablet,medium,premium,735.65,4,FALSE,31,0,2.2,0.900249511,1,too expensive,casual viewer
CUST_01352,working professional,45,tier 2,3.062676989,2.735323921,2,smart TV,medium,premium,707.58,2,TRUE,4,0,1.4,0.802183889,1,too expensive,sports enthusiast
CUST_01353,college student,21,tier 2,4.431195733,2.155140605,3,tablet,high,standard,393.81,13,TRUE,14,1,0.7,0.668187772,1,too expensive,sports enthusiast
CUST_01354,college student,19,tier 1,5.794044621,4.734642101,3,tablet,low,premium,729.3,27,TRUE,25,0,1.7,0.845534735,0,none,sports enthusiast
CUST_01355,college student,21,tier 2,2.779271906,2.205421817,3,phone,medium,standard,434.95,6,FALSE,23,0,2,0.880797078,1,too expensive,casual viewer
CUST_01356,college student,21,tier 2,3.559141188,1.987991364,2,phone,high,premium,706.13,34,TRUE,33,1,1,0.731058579,1,too expensive,family viewer
CUST_01357,working professional,34,tier 1,1.96652947,1.149492294,1,phone,high,basic,260.35,29,TRUE,7,0,0.1,0.524979187,0,none,family viewer
CUST_01358,working professional,37,tier 2,1.826852817,0.623726172,2,tablet,medium,standard,424.09,26,TRUE,13,2,1.1,0.750260106,1,no time to watch,sports enthusiast
CUST_01359,retired individual,69,tier 3,3.348424475,1.833243826,1,phone,high,premium,639,9,FALSE,0,1,0.4,0.59868766,1,too expensive,sports enthusiast
CUST_01360,school student,10,tier 1,2.842102601,1.799485389,1,smart TV,medium,basic,183.05,31,FALSE,22,0,1.2,0.768524783,0,none,casual viewer
CUST_01361,college student,23,tier 1,2.114843202,0.996004541,3,laptop,low,premium,763.16,8,FALSE,6,1,2.1,0.890903179,1,too expensive,sports enthusiast
CUST_01362,retired individual,67,tier 1,2.45519429,2.021510343,1,tablet,medium,standard,439.63,30,FALSE,5,0,0.9,0.710949503,1,technical issues,family viewer
CUST_01363,retired individual,64,tier 3,3.137703699,1.660400893,1,tablet,medium,premium,641.12,35,TRUE,54,0,0.9,0.710949503,1,too expensive,casual viewer
CUST_01364,retired individual,51,tier 1,4.264482493,3.317496782,1,smart TV,high,premium,784.02,11,TRUE,24,0,0.2,0.549833997,0,none,binge watcher
CUST_01365,college student,24,tier 1,4.113392217,2.036249941,1,other device,high,premium,755.31,14,TRUE,22,1,0.2,0.549833997,1,too expensive,binge watcher
CUST_01366,college student,23,tier 3,4.03509426,1.360271424,2,other device,high,basic,223.39,1,FALSE,11,0,1.6,0.832018385,1,content not interesting,sports enthusiast
CUST_01367,retired individual,55,tier 2,2.66401773,2.35918553,2,laptop,low,basic,215.45,16,TRUE,45,0,1.9,0.869891526,1,technical issues,binge watcher
CUST_01368,working professional,33,tier 3,1.68704038,1.317423435,3,other device,low,standard,379.93,19,TRUE,24,0,1.9,0.869891526,0,none,family viewer
CUST_01369,retired individual,79,tier 3,3.103272405,1.82252327,2,phone,high,standard,362.52,25,TRUE,35,0,1,0.731058579,0,none,binge watcher
CUST_01370,school student,14,tier 2,5.072827313,1.754102535,2,other device,high,basic,201.71,18,TRUE,38,1,1,0.731058579,1,switched to competitor,news junkie
CUST_01371,college student,22,tier 3,2.767107796,1.65875593,1,laptop,medium,standard,333.94,30,TRUE,45,0,1.1,0.750260106,1,technical issues,sports enthusiast
CUST_01372,college student,22,tier 3,2.099473037,1.416945508,1,laptop,medium,premium,622.93,8,TRUE,35,0,1.1,0.750260106,1,too expensive,casual viewer
CUST_01373,college student,18,tier 3,5.533538687,3.816207032,3,smart TV,high,premium,628.67,22,FALSE,26,1,1.5,0.817574476,1,too expensive,sports enthusiast
CUST_01374,school student,14,tier 1,5.389792788,2.154174641,1,laptop,low,standard,473.11,29,FALSE,15,0,1.1,0.750260106,1,technical issues,sports enthusiast
CUST_01375,college student,19,tier 2,3.627040708,1.114273148,1,other device,high,basic,205.35,33,FALSE,5,2,0.7,0.668187772,1,switched to competitor,family viewer
CUST_01376,working professional,41,tier 3,1.361361993,0.889305332,1,tablet,low,standard,346.77,29,TRUE,52,0,1.5,0.817574476,1,no time to watch,news junkie
CUST_01377,college student,22,tier 2,5.754322986,4.394532036,2,smart TV,medium,standard,361.98,17,FALSE,46,0,1.8,0.858148935,1,technical issues,casual viewer
CUST_01378,working professional,29,tier 2,1.589921108,0.912655975,3,tablet,high,basic,187.82,18,FALSE,25,1,1.7,0.845534735,1,too expensive,binge watcher
CUST_01379,retired individual,67,tier 2,4.061510516,3.150304237,1,tablet,low,premium,721.47,10,TRUE,45,0,1.3,0.785834983,1,too expensive,casual viewer
CUST_01380,working professional,33,tier 2,1.788281248,0.690034088,1,phone,high,standard,406.27,27,FALSE,2,1,0.6,0.645656306,0,none,sports enthusiast
CUST_01381,working professional,34,tier 2,0,0,2,laptop,high,standard,413.29,25,TRUE,36,1,1.6,0.832018385,1,no time to watch,news junkie
CUST_01382,school student,16,tier 1,3.03417634,2.599345003,3,phone,medium,basic,243.17,8,TRUE,34,1,1.7,0.845534735,1,too expensive,binge watcher
CUST_01383,working professional,48,tier 2,1.502309657,0.758771075,2,laptop,high,basic,208.99,7,TRUE,26,2,1.1,0.750260106,1,no time to watch,sports enthusiast
CUST_01384,working professional,48,tier 2,1.123903854,0.804605005,3,smart TV,high,basic,200.35,3,TRUE,10,0,1.3,0.785834983,1,too expensive,news junkie
CUST_01385,retired individual,60,tier 3,2.618908457,2.069887934,2,laptop,medium,standard,338.65,14,TRUE,15,3,1.1,0.750260106,1,technical issues,sports enthusiast
CUST_01386,college student,20,tier 1,1.273896506,0.708626186,3,laptop,high,premium,760.46,12,FALSE,46,1,2.1,0.890903179,1,too expensive,family viewer
CUST_01387,school student,10,tier 3,4.717694493,3.542630224,2,smart TV,medium,standard,374.48,7,TRUE,25,1,0.9,0.710949503,1,technical issues,sports enthusiast
CUST_01388,college student,18,tier 1,3.084200576,2.361381555,3,tablet,medium,premium,775.31,10,FALSE,42,0,2.2,0.900249511,1,too expensive,casual viewer
CUST_01389,working professional,46,tier 3,2.166084892,0.814528756,3,tablet,low,standard,374.33,20,FALSE,34,1,2.8,0.942675824,1,too expensive,family viewer
CUST_01390,working professional,40,tier 3,1.392858877,1.062875969,1,tablet,high,basic,195.25,27,FALSE,21,1,0.9,0.710949503,1,no time to watch,news junkie
CUST_01391,school student,11,tier 3,1.770526346,0.84964114,3,tablet,high,premium,600.82,10,TRUE,15,0,0.9,0.710949503,1,too expensive,binge watcher
CUST_01392,college student,20,tier 2,3.865600337,1.544794,2,laptop,medium,standard,406.18,31,TRUE,14,0,0.6,0.645656306,1,technical issues,casual viewer
CUST_01393,college student,20,tier 2,1.803849859,1.141329625,1,laptop,low,premium,685.1,15,FALSE,54,1,2,0.880797078,1,too expensive,news junkie
CUST_01394,college student,21,tier 3,4.807205075,2.120100813,2,other device,low,standard,357.18,9,FALSE,53,0,2.2,0.900249511,0,none,news junkie
CUST_01395,working professional,42,tier 1,1.510675143,0.67926516,1,other device,high,standard,445.4,30,FALSE,9,2,0.9,0.710949503,1,no time to watch,family viewer
CUST_01396,school student,14,tier 2,2.567284094,1.322178314,3,laptop,medium,premium,706.62,17,TRUE,14,1,1.2,0.768524783,1,too expensive,news junkie
CUST_01397,college student,18,tier 2,6.329312714,4.007741117,1,smart TV,high,standard,410.7,22,FALSE,13,0,0.4,0.59868766,0,none,binge watcher
CUST_01398,college student,18,tier 2,2.378789234,0.834599454,3,laptop,high,premium,716.29,10,FALSE,22,0,1.7,0.845534735,1,too expensive,family viewer
CUST_01399,college student,19,tier 1,4.200927324,1.384404726,1,laptop,high,basic,244.7,34,FALSE,40,0,1.1,0.750260106,0,none,sports enthusiast
CUST_01400,college student,19,tier 3,1.17479082,0.866441659,3,phone,medium,premium,632.84,28,TRUE,9,0,1.2,0.768524783,1,too expensive,sports enthusiast
CUST_01401,retired individual,72,tier 3,4.250700253,2.413932387,1,tablet,medium,basic,179.31,23,FALSE,14,0,0.7,0.668187772,1,technical issues,news junkie
CUST_01402,college student,22,tier 3,6.27096633,4.684534823,1,laptop,medium,premium,685.06,28,TRUE,18,1,0.5,0.622459331,0,none,news junkie
CUST_01403,college student,22,tier 2,3.052733873,1.644024678,1,smart TV,high,standard,404.93,30,TRUE,3,0,-0.1,0.475020813,1,switched to competitor,family viewer
CUST_01404,college student,24,tier 2,4.507293325,2.996667614,1,other device,high,standard,385.42,25,TRUE,24,0,0.2,0.549833997,1,switched to competitor,news junkie
CUST_01405,college student,19,tier 3,2.66100735,2.20943312,2,phone,high,standard,328.77,30,TRUE,20,0,0.8,0.689974481,1,switched to competitor,family viewer
CUST_01406,college student,24,tier 2,0.978118632,0.864507062,1,other device,high,standard,401.94,23,TRUE,0,2,0.8,0.689974481,1,no time to watch,casual viewer
CUST_01407,retired individual,63,tier 2,3.273699681,1.579018628,1,laptop,medium,premium,710.48,22,FALSE,49,1,1.4,0.802183889,1,too expensive,news junkie
CUST_01408,college student,21,tier 1,1.114896167,0.71066173,2,other device,medium,standard,435.27,27,TRUE,45,1,1.5,0.817574476,1,no time to watch,news junkie
CUST_01409,school student,16,tier 1,2.482475928,2.151101706,3,smart TV,high,basic,214.47,6,TRUE,55,2,1.9,0.869891526,1,too expensive,casual viewer
CUST_01410,college student,22,tier 3,7.052094549,3.623067526,3,tablet,high,basic,189.39,1,TRUE,27,0,1.8,0.858148935,1,too expensive,sports enthusiast
CUST_01411,college student,24,tier 3,3.548259212,2.878806438,1,laptop,medium,standard,355.28,29,FALSE,31,1,1.4,0.802183889,1,technical issues,casual viewer
CUST_01412,college student,20,tier 3,3.989373673,1.34183856,3,smart TV,high,premium,643.85,31,TRUE,53,0,1.4,0.802183889,1,too expensive,binge watcher
CUST_01413,school student,11,tier 2,3.646953039,1.468818752,3,smart TV,medium,premium,696.38,34,FALSE,5,0,1.5,0.817574476,1,too expensive,news junkie
CUST_01414,college student,22,tier 3,1.973345756,1.064087308,2,tablet,low,standard,341.33,25,TRUE,8,1,1.2,0.768524783,1,no time to watch,news junkie
CUST_01415,college student,24,tier 1,2.545982386,1.962723855,3,smart TV,high,basic,180.11,2,FALSE,9,0,2.2,0.900249511,1,too expensive,binge watcher
CUST_01416,school student,11,tier 3,3.202267796,2.056010943,2,smart TV,high,standard,346.79,9,TRUE,14,0,0.3,0.574442517,1,content not interesting,sports enthusiast
CUST_01417,college student,21,tier 1,2.613715711,2.023526241,2,other device,medium,standard,415.72,6,TRUE,8,0,0.8,0.689974481,1,technical issues,sports enthusiast
CUST_01418,working professional,33,tier 3,1.408814033,1.045882271,3,other device,high,basic,138.53,29,FALSE,40,0,2.1,0.890903179,1,too expensive,family viewer
CUST_01419,retired individual,54,tier 1,3.038450989,1.109309621,1,tablet,medium,basic,212.34,17,FALSE,44,1,1.4,0.802183889,0,none,family viewer
CUST_01420,working professional,47,tier 1,1.275400672,1.114978825,3,smart TV,medium,premium,775.37,1,TRUE,8,1,2,0.880797078,1,too expensive,news junkie
CUST_01421,college student,21,tier 3,4.619747129,3.814052909,3,phone,high,basic,143.65,26,TRUE,14,0,0.7,0.668187772,1,too expensive,casual viewer
CUST_01422,retired individual,50,tier 3,1.965365628,1.092482286,3,tablet,high,premium,630.05,22,TRUE,59,0,1.6,0.832018385,1,too expensive,news junkie
CUST_01423,college student,19,tier 3,1.380560258,0.839902499,1,tablet,low,premium,603.06,34,TRUE,46,1,1.5,0.817574476,1,too expensive,binge watcher
CUST_01424,retired individual,78,tier 1,3.129965059,2.507725696,3,other device,high,standard,415.81,27,FALSE,53,1,1.9,0.869891526,1,too expensive,news junkie
CUST_01425,college student,20,tier 3,4.664717076,3.73652407,2,other device,medium,basic,129.53,11,FALSE,2,0,1.1,0.750260106,1,technical issues,family viewer
CUST_01426,school student,14,tier 1,7.732920573,6.245163835,1,other device,high,premium,731.53,7,FALSE,33,0,1.1,0.750260106,0,none,sports enthusiast
CUST_01427,school student,15,tier 3,4.211602734,3.661509311,3,phone,low,standard,348.02,13,TRUE,47,0,2.1,0.890903179,1,too expensive,sports enthusiast
CUST_01428,college student,22,tier 1,2.829882326,1.810856645,2,laptop,low,basic,228,9,TRUE,21,1,1.5,0.817574476,1,technical issues,casual viewer
CUST_01429,college student,18,tier 2,3.044543809,1.294739378,1,laptop,high,premium,710.34,3,FALSE,2,2,1.1,0.750260106,1,too expensive,news junkie
CUST_01430,college student,21,tier 3,2.272103298,1.058583039,2,tablet,medium,basic,143.89,23,TRUE,48,0,1.5,0.817574476,0,none,binge watcher
CUST_01431,retired individual,81,tier 1,4.11951221,3.466154436,3,tablet,high,premium,783.1,6,TRUE,41,0,1.4,0.802183889,0,none,casual viewer
CUST_01432,college student,21,tier 1,3.275899834,1.673048552,2,other device,high,standard,463.29,14,FALSE,28,1,1.1,0.750260106,1,switched to competitor,family viewer
CUST_01433,retired individual,80,tier 1,3.613142381,1.512746939,2,phone,medium,standard,428.24,16,FALSE,29,1,1.4,0.802183889,1,technical issues,news junkie
CUST_01434,college student,23,tier 2,6.455186503,3.773907045,2,smart TV,high,basic,189.47,14,FALSE,0,2,1.1,0.750260106,0,none,sports enthusiast
CUST_01435,college student,22,tier 2,2.605771144,0.942768815,3,tablet,medium,standard,382.77,31,FALSE,59,0,2.4,0.916827304,1,too expensive,news junkie
CUST_01436,college student,23,tier 2,2.767566807,2.406373543,2,laptop,high,premium,702.89,21,FALSE,40,0,1.7,0.845534735,1,too expensive,binge watcher
CUST_01437,working professional,45,tier 1,0.547024768,0.177474593,1,phone,high,premium,790.65,1,FALSE,26,0,2.1,0.890903179,1,too expensive,casual viewer
CUST_01438,retired individual,89,tier 1,3.206556136,2.498510792,2,other device,high,standard,453.69,4,TRUE,26,0,1,0.731058579,1,content not interesting,binge watcher
CUST_01439,working professional,44,tier 1,3.400205924,2.050180469,2,laptop,high,premium,744.05,1,TRUE,23,0,1.4,0.802183889,1,too expensive,family viewer
CUST_01440,retired individual,58,tier 2,3.860804734,3.053544651,1,smart TV,high,premium,712.84,10,TRUE,31,0,0.6,0.645656306,1,too expensive,sports enthusiast
CUST_01441,college student,18,tier 2,0.212554626,0.175677938,1,tablet,high,standard,375.09,27,FALSE,26,0,1.3,0.785834983,1,no time to watch,casual viewer
CUST_01442,college student,24,tier 2,3.349433187,2.531072477,3,laptop,low,basic,180.28,29,FALSE,31,1,2.6,0.93086158,1,too expensive,news junkie
CUST_01443,college student,21,tier 2,4.827604464,3.489487724,1,tablet,low,basic,222.64,8,FALSE,20,0,1.4,0.802183889,1,technical issues,binge watcher
CUST_01444,school student,12,tier 3,3.862639806,1.610473476,3,phone,medium,basic,155.4,33,TRUE,4,1,1,0.731058579,1,too expensive,binge watcher
CUST_01445,college student,23,tier 2,2.995080114,2.686977288,3,smart TV,low,premium,701.15,6,FALSE,26,0,2.4,0.916827304,1,too expensive,binge watcher
CUST_01446,working professional,42,tier 1,1.765917806,1.121693772,2,other device,medium,basic,222.41,28,FALSE,52,1,2,0.880797078,1,no time to watch,casual viewer
CUST_01447,college student,18,tier 2,3.907525115,1.435241779,2,laptop,high,basic,181.26,6,FALSE,18,0,1.1,0.750260106,1,content not interesting,news junkie
CUST_01448,college student,19,tier 2,4.693617284,3.923940477,1,phone,high,standard,435.15,16,FALSE,10,0,0.4,0.59868766,0,none,binge watcher
CUST_01449,college student,21,tier 1,3.168945184,1.289246041,2,tablet,medium,basic,216.14,20,TRUE,18,1,0.9,0.710949503,1,technical issues,news junkie
CUST_01450,college student,21,tier 3,5.003987345,3.966758791,1,tablet,high,basic,173.98,6,FALSE,10,0,0.4,0.59868766,0,none,binge watcher
CUST_01451,retired individual,53,tier 3,3.104994525,1.128575544,1,smart TV,high,basic,205.44,20,TRUE,4,1,-0.1,0.475020813,1,switched to competitor,binge watcher
CUST_01452,college student,22,tier 2,2.806512462,2.112172219,2,laptop,medium,basic,209.29,7,FALSE,28,0,1.6,0.832018385,1,technical issues,casual viewer
CUST_01453,college student,24,tier 2,2.79072523,1.303466236,1,tablet,high,basic,195.89,30,FALSE,24,0,0.9,0.710949503,1,switched to competitor,news junkie
CUST_01454,retired individual,81,tier 2,2.948485013,2.422538932,3,tablet,high,basic,216.65,11,TRUE,59,2,1.9,0.869891526,1,too expensive,casual viewer
CUST_01455,working professional,27,tier 2,4.174133869,2.66021165,2,other device,medium,basic,197.9,18,TRUE,49,2,1.6,0.832018385,1,technical issues,news junkie
CUST_01456,working professional,49,tier 3,1.808059742,1.136067407,2,phone,low,basic,189.57,9,FALSE,42,0,2.4,0.916827304,0,none,sports enthusiast
CUST_01457,retired individual,84,tier 3,1.182670364,0.641951865,2,tablet,high,premium,620.7,3,FALSE,22,0,1.7,0.845534735,1,too expensive,sports enthusiast
CUST_01458,college student,21,tier 1,3.303064161,2.251959791,3,smart TV,high,premium,799.45,31,TRUE,56,0,1.4,0.802183889,1,too expensive,binge watcher
CUST_01459,college student,24,tier 3,3.941374563,2.856805756,2,phone,medium,premium,616.36,3,TRUE,55,1,1.7,0.845534735,1,too expensive,binge watcher
CUST_01460,school student,17,tier 2,3.763549963,2.388576397,2,phone,low,basic,206.59,18,FALSE,17,0,1.8,0.858148935,1,technical issues,sports enthusiast
CUST_01461,working professional,37,tier 2,4.234750031,2.792948061,2,smart TV,medium,standard,399.45,7,FALSE,18,0,1.4,0.802183889,1,technical issues,binge watcher
CUST_01462,working professional,27,tier 1,2.198801575,1.783505166,2,other device,high,basic,226.16,2,FALSE,2,1,1.8,0.858148935,1,content not interesting,casual viewer
CUST_01463,college student,18,tier 1,1.196224485,0.431508566,1,laptop,medium,basic,203.48,2,TRUE,32,0,1.9,0.869891526,0,none,binge watcher
CUST_01464,college student,24,tier 2,3.425405029,1.886844996,2,phone,medium,basic,176.4,13,FALSE,31,0,1.8,0.858148935,1,technical issues,family viewer
CUST_01465,working professional,32,tier 1,1.339734282,1.054506367,2,smart TV,high,standard,458.4,5,FALSE,0,1,1.4,0.802183889,1,no time to watch,casual viewer
CUST_01466,retired individual,86,tier 1,2.636591432,1.364645128,1,smart TV,high,basic,195.45,9,FALSE,54,0,1.3,0.785834983,1,content not interesting,casual viewer
CUST_01467,college student,18,tier 1,6.635763239,4.084280077,2,smart TV,high,standard,435.67,25,TRUE,54,0,1,0.731058579,1,switched to competitor,sports enthusiast
CUST_01468,college student,20,tier 1,1.636746397,1.130288368,1,tablet,high,basic,222.18,9,TRUE,0,0,0.1,0.524979187,1,no time to watch,binge watcher
CUST_01469,college student,18,tier 2,3.540298197,1.548649665,1,smart TV,low,premium,704.86,20,TRUE,57,0,1.3,0.785834983,1,too expensive,casual viewer
CUST_01470,retired individual,55,tier 1,3.639761888,2.710239398,2,phone,low,standard,440.99,20,TRUE,35,1,1.7,0.845534735,1,technical issues,news junkie
