customer_id,churn_prob,churn_pred,churn_reason,user_type,plan,net_quality,monthly_fee,lifestyle
CUST_00801,0.895530805,1,technical issues,school student,basic,medium,187.93,casual viewer
CUST_00802,0.889851907,1,none,college student,basic,medium,159.87,binge watcher
CUST_00803,0.810590652,1,switched to competitor,retired individual,basic,high,185.59,binge watcher
CUST_00804,0.739761348,1,no time to watch,working professional,basic,high,212.82,family viewer
CUST_00805,0.785627024,1,too expensive,school student,premium,medium,668.76,binge watcher
CUST_00806,0.735991376,1,no time to watch,retired individual,basic,medium,181.54,news junkie
CUST_00807,0.817357536,1,too expensive,college student,basic,medium,224.45,binge watcher
CUST_00808,0.754975217,1,too expensive,working professional,standard,high,370.07,binge watcher
CUST_00810,0.902127163,1,too expensive,college student,premium,high,793.74,binge watcher
CUST_00811,0.824434408,1,switched to competitor,school student,standard,high,392.79,binge watcher
CUST_00812,0.844278841,1,too expensive,school student,standard,medium,440.51,news junkie
CUST_00815,0.841337833,1,too expensive,school student,premium,high,757.49,family viewer
CUST_00816,0.918837009,1,technical issues,retired individual,standard,medium,430.45,family viewer
CUST_00817,0.784630439,1,none,college student,premium,high,630.46,news junkie
CUST_00818,0.752873219,1,no time to watch,working professional,standard,high,350.74,casual viewer
CUST_00819,0.73383395,1,content not interesting,retired individual,standard,high,378.25,family viewer
CUST_00820,0.874329645,1,too expensive,working professional,basic,low,205.19,news junkie
CUST_00821,0.802762722,1,too expensive,college student,premium,low,711.15,casual viewer
CUST_00822,0.82660059,1,none,school student,standard,high,412.38,binge watcher
CUST_00824,0.806021372,1,too expensive,working professional,standard,high,343.79,news junkie
CUST_00825,0.944882874,1,too expensive,college student,standard,low,370.02,casual viewer
CUST_00826,0.751708069,1,too expensive,college student,basic,high,200.17,casual viewer
CUST_00828,0.862825055,1,technical issues,retired individual,standard,low,352.54,family viewer
CUST_00829,0.816072209,1,switched to competitor,working professional,basic,high,193.79,sports enthusiast
CUST_00830,0.816649444,1,no time to watch,retired individual,standard,low,344.86,family viewer
CUST_00832,0.943294425,1,too expensive,school student,standard,medium,444.6,casual viewer
CUST_00835,0.867003662,1,too expensive,college student,premium,medium,693.94,casual viewer
CUST_00836,0.869678891,1,technical issues,college student,basic,low,213.84,family viewer
CUST_00837,0.859015342,1,too expensive,school student,basic,high,243.07,news junkie
CUST_00838,0.871559324,1,technical issues,college student,standard,medium,409.89,news junkie
CUST_00839,0.811104669,1,technical issues,working professional,basic,low,189.86,sports enthusiast
CUST_00841,0.867485418,1,too expensive,retired individual,basic,low,211.82,casual viewer
CUST_00843,0.816388903,1,technical issues,school student,standard,medium,366.56,casual viewer
CUST_00844,0.861202355,1,technical issues,college student,standard,medium,327.42,sports enthusiast
CUST_00845,0.745038746,1,none,college student,basic,medium,195.15,casual viewer
CUST_00846,0.763557107,1,technical issues,college student,basic,medium,201.13,family viewer
CUST_00847,0.835465227,1,no time to watch,school student,basic,low,204.47,family viewer
CUST_00849,0.857209354,1,too expensive,working professional,premium,high,650.04,news junkie
CUST_00850,0.785009517,1,none,retired individual,premium,medium,794.91,casual viewer
CUST_00851,0.855914033,1,technical issues,retired individual,standard,low,427.66,news junkie
CUST_00852,0.892403073,1,too expensive,school student,standard,high,367.94,casual viewer
CUST_00853,0.765084119,1,too expensive,retired individual,basic,high,204.32,news junkie
CUST_00854,0.720312611,1,none,retired individual,basic,medium,225.34,news junkie
CUST_00855,0.887213116,1,too expensive,college student,standard,high,445.61,binge watcher
CUST_00856,0.708594415,1,no time to watch,college student,basic,medium,255.49,family viewer
CUST_00857,0.826616335,1,technical issues,retired individual,standard,medium,385.88,casual viewer
CUST_00858,0.865102037,1,too expensive,retired individual,premium,medium,645.86,binge watcher
CUST_00859,0.851302819,1,too expensive,retired individual,premium,high,626.48,family viewer
CUST_00860,0.831085723,1,too expensive,college student,premium,medium,725.24,binge watcher
CUST_00861,0.850197653,1,too expensive,working professional,basic,high,243.82,binge watcher
CUST_00862,0.838328945,1,too expensive,working professional,basic,low,204.49,binge watcher
CUST_00863,0.900224391,1,technical issues,college student,basic,low,181.46,sports enthusiast
CUST_00864,0.840366834,1,too expensive,working professional,premium,low,621.79,casual viewer
CUST_00866,0.863536835,1,no time to watch,college student,standard,high,368.7,casual viewer
CUST_00867,0.826171309,1,no time to watch,retired individual,standard,high,450.7,binge watcher
CUST_00868,0.858470167,1,too expensive,retired individual,basic,high,175.05,news junkie
CUST_00869,0.775678408,1,no time to watch,working professional,basic,high,208.02,casual viewer
CUST_00870,0.868787058,1,none,retired individual,basic,medium,166.08,family viewer
CUST_00872,0.716564355,1,none,retired individual,standard,high,357.43,family viewer
CUST_00873,0.89371841,1,no time to watch,working professional,standard,medium,448.12,family viewer
CUST_00874,0.794625653,1,no time to watch,college student,standard,medium,382.71,casual viewer
CUST_00875,0.791553476,1,none,college student,standard,medium,358.93,sports enthusiast
CUST_00876,0.806369028,1,content not interesting,college student,basic,high,234.25,binge watcher
CUST_00877,0.830964934,1,none,retired individual,premium,low,637.33,family viewer
CUST_00878,0.870234191,1,none,working professional,basic,high,159.83,sports enthusiast
CUST_00879,0.874227775,1,no time to watch,working professional,basic,medium,198.55,family viewer
CUST_00880,0.840057935,1,too expensive,college student,standard,medium,420.19,sports enthusiast
CUST_00881,0.852477709,1,too expensive,college student,basic,high,217.99,news junkie
CUST_00882,0.957774523,1,too expensive,working professional,standard,low,378.18,casual viewer
CUST_00883,0.938353711,1,none,working professional,premium,medium,732.42,casual viewer
CUST_00884,0.850621941,1,too expensive,college student,premium,high,755.8,casual viewer
CUST_00885,0.908667185,1,too expensive,working professional,premium,high,635.8,family viewer
CUST_00887,0.746936851,1,switched to competitor,college student,standard,high,426.84,casual viewer
CUST_00889,0.830321919,1,content not interesting,college student,basic,high,169.1,binge watcher
CUST_00890,0.720465415,1,technical issues,college student,basic,low,202.2,family viewer
CUST_00891,0.835485331,1,too expensive,working professional,premium,high,745.16,news junkie
CUST_00894,0.712559246,1,too expensive,college student,premium,low,782.37,sports enthusiast
CUST_00895,0.70251342,1,technical issues,college student,basic,medium,226.38,news junkie
CUST_00896,0.92311891,1,too expensive,college student,premium,low,774.29,family viewer
CUST_00897,0.701249748,1,none,college student,premium,high,722.78,casual viewer
CUST_00898,0.810504547,1,too expensive,college student,basic,medium,150.03,sports enthusiast
CUST_00899,0.794671585,1,none,college student,standard,low,357.3,news junkie
CUST_00900,0.905482377,1,too expensive,college student,premium,high,738.14,casual viewer
CUST_00901,0.869039546,1,too expensive,school student,basic,medium,213.31,family viewer
CUST_00904,0.875940253,1,too expensive,college student,standard,low,366.33,binge watcher
CUST_00907,0.860859687,1,too expensive,college student,premium,high,759.98,sports enthusiast
CUST_00909,0.747039227,1,content not interesting,working professional,standard,high,359.86,sports enthusiast
CUST_00910,0.794811616,1,no time to watch,college student,basic,medium,202.01,family viewer
CUST_00911,0.720064733,1,none,college student,standard,high,381.21,news junkie
CUST_00912,0.838314291,1,too expensive,working professional,premium,medium,629.86,news junkie
CUST_00913,0.73570518,1,none,school student,premium,medium,755.07,family viewer
CUST_00914,0.78882253,1,no time to watch,retired individual,standard,high,441.77,news junkie
CUST_00915,0.765919385,1,switched to competitor,college student,standard,high,370.45,casual viewer
CUST_00916,0.821229272,1,technical issues,working professional,basic,medium,224.83,binge watcher
CUST_00917,0.792800197,1,too expensive,college student,standard,medium,347.01,family viewer
CUST_00918,0.898448864,1,too expensive,retired individual,premium,low,646.63,sports enthusiast
CUST_00919,0.899646495,1,too expensive,retired individual,standard,low,387,sports enthusiast
CUST_00921,0.831973039,1,none,school student,standard,low,350.26,sports enthusiast
CUST_00923,0.76340419,1,content not interesting,college student,basic,high,170.55,family viewer
CUST_00924,0.852870626,1,too expensive,college student,basic,high,253.44,binge watcher
CUST_00925,0.742050211,1,too expensive,school student,premium,medium,653.43,casual viewer
CUST_00926,0.910750895,1,content not interesting,college student,standard,high,422.62,family viewer
CUST_00928,0.705663299,1,too expensive,working professional,premium,medium,716.13,sports enthusiast
CUST_00929,0.83257855,1,too expensive,college student,basic,high,216.66,news junkie
CUST_00930,0.753850012,1,too expensive,retired individual,premium,high,637.26,news junkie
CUST_00931,0.716920372,1,too expensive,retired individual,premium,high,684.16,casual viewer
CUST_00933,0.865382772,1,no time to watch,college student,basic,medium,230.09,news junkie
CUST_00934,0.705921784,1,too expensive,retired individual,premium,low,795.03,casual viewer
CUST_00936,0.835043963,1,no time to watch,working professional,basic,low,197.19,news junkie
CUST_00937,0.876280055,1,too expensive,school student,basic,high,199.66,binge watcher
CUST_00938,0.739169084,1,none,retired individual,basic,medium,156.41,family viewer
CUST_00940,0.898444376,1,too expensive,working professional,basic,low,203.96,sports enthusiast
CUST_00941,0.89587125,1,none,working professional,premium,high,771.68,sports enthusiast
CUST_00942,0.799334682,1,switched to competitor,college student,standard,high,363.5,family viewer
CUST_00943,0.837811517,1,too expensive,college student,premium,low,768.33,news junkie
CUST_00944,0.920013155,1,too expensive,college student,premium,high,700.96,news junkie
CUST_00945,0.808932084,1,switched to competitor,college student,standard,high,323.35,news junkie
CUST_00946,0.849325733,1,too expensive,retired individual,premium,medium,777.44,binge watcher
CUST_00949,0.813960127,1,switched to competitor,college student,standard,high,417.89,family viewer
CUST_00950,0.909772615,1,too expensive,college student,premium,medium,707.23,news junkie
CUST_00951,0.801799941,1,too expensive,college student,premium,low,726.46,binge watcher
CUST_00952,0.827433143,1,no time to watch,working professional,basic,medium,219.36,family viewer
CUST_00955,0.926894218,1,no time to watch,working professional,basic,medium,157.58,binge watcher
CUST_00956,0.877620192,1,none,working professional,standard,high,400.35,binge watcher
CUST_00957,0.745749555,1,technical issues,college student,standard,low,333.55,family viewer
CUST_00958,0.92707292,1,too expensive,retired individual,standard,medium,405.94,sports enthusiast
CUST_00959,0.845311949,1,no time to watch,college student,basic,medium,194.12,binge watcher
CUST_00960,0.91226294,1,too expensive,working professional,standard,high,447.91,binge watcher
CUST_00961,0.789205514,1,no time to watch,college student,basic,high,176.99,binge watcher
CUST_00963,0.780947716,1,no time to watch,working professional,basic,medium,188.25,family viewer
CUST_00964,0.880104497,1,too expensive,retired individual,premium,low,622.17,news junkie
CUST_00965,0.91457105,1,too expensive,retired individual,premium,low,711.67,news junkie
CUST_00966,0.914358655,1,too expensive,retired individual,standard,medium,375.67,family viewer
CUST_00967,0.868370238,1,too expensive,working professional,standard,high,402.5,family viewer
CUST_00968,0.820779775,1,switched to competitor,college student,standard,high,356.8,sports enthusiast
CUST_00969,0.842912519,1,none,working professional,basic,medium,217.75,binge watcher
CUST_00970,0.841815044,1,too expensive,working professional,basic,medium,249.87,binge watcher
CUST_00971,0.720492714,1,too expensive,retired individual,premium,low,642.65,news junkie
CUST_00972,0.947840773,1,none,college student,standard,low,387.44,casual viewer
CUST_00973,0.737124542,1,too expensive,retired individual,basic,high,149.9,binge watcher
CUST_00974,0.806028485,1,no time to watch,school student,basic,high,216.45,sports enthusiast
CUST_00975,0.795402078,1,too expensive,college student,standard,high,419,family viewer
CUST_00976,0.890959263,1,technical issues,working professional,standard,medium,398.12,sports enthusiast
CUST_00977,0.926927499,1,no time to watch,working professional,basic,low,190.42,family viewer
CUST_00978,0.747888587,1,too expensive,retired individual,basic,high,208.44,sports enthusiast
CUST_00979,0.790353928,1,none,college student,standard,medium,442.48,binge watcher
CUST_00980,0.8814409,1,too expensive,retired individual,premium,high,774.28,binge watcher
CUST_00981,0.735818448,1,none,college student,premium,medium,710.71,family viewer
CUST_00982,0.748295757,1,too expensive,school student,basic,medium,191.19,sports enthusiast
CUST_00983,0.803326895,1,none,retired individual,standard,low,360.4,casual viewer
CUST_00984,0.739527006,1,too expensive,retired individual,premium,high,789.35,news junkie
CUST_00985,0.764907107,1,none,college student,standard,high,345.47,binge watcher
CUST_00986,0.777262565,1,technical issues,college student,standard,low,363.1,binge watcher
CUST_00987,0.842651684,1,too expensive,retired individual,premium,medium,710.79,news junkie
CUST_00988,0.739557511,1,switched to competitor,college student,standard,high,382.71,family viewer
CUST_00989,0.778519252,1,none,retired individual,standard,high,482.38,sports enthusiast
CUST_00991,0.745375172,1,too expensive,college student,premium,high,758.31,casual viewer
CUST_00992,0.844042552,1,too expensive,working professional,standard,high,384.1,family viewer
CUST_00993,0.878926571,1,no time to watch,working professional,basic,low,170.22,family viewer
CUST_00995,0.842920944,1,switched to competitor,working professional,basic,high,176.49,binge watcher
CUST_00996,0.720399005,1,too expensive,school student,standard,high,399.32,family viewer
CUST_00997,0.72775556,1,switched to competitor,working professional,standard,high,447.19,casual viewer
CUST_00998,0.943009535,1,too expensive,working professional,standard,medium,372.1,binge watcher
CUST_01000,0.804629212,1,technical issues,college student,standard,medium,383.25,sports enthusiast
CUST_01001,0.789284653,1,too expensive,college student,premium,high,781.93,news junkie
CUST_01002,0.883343632,1,no time to watch,college student,standard,low,388.58,sports enthusiast
CUST_01003,0.878265594,1,technical issues,retired individual,basic,low,189.45,casual viewer
CUST_01004,0.71293816,1,none,college student,premium,high,607.52,casual viewer
CUST_01005,0.82750481,1,switched to competitor,retired individual,standard,high,373.76,casual viewer
CUST_01006,0.734076763,1,none,retired individual,standard,medium,408.72,news junkie
CUST_01007,0.925729486,1,technical issues,retired individual,standard,low,459.31,casual viewer
CUST_01010,0.798631531,1,technical issues,college student,basic,low,195.5,casual viewer
CUST_01011,0.851361229,1,too expensive,retired individual,standard,low,393.97,sports enthusiast
CUST_01012,0.795251381,1,too expensive,college student,basic,medium,235.6,news junkie
CUST_01013,0.911716585,1,too expensive,working professional,premium,low,635.44,binge watcher
CUST_01014,0.843969103,1,too expensive,college student,premium,low,634.12,news junkie
CUST_01015,0.735591297,1,none,school student,premium,medium,748.46,casual viewer
CUST_01018,0.880828928,1,too expensive,college student,premium,medium,783.26,casual viewer
CUST_01019,0.825496773,1,technical issues,college student,basic,medium,149.79,news junkie
CUST_01020,0.825956227,1,content not interesting,retired individual,standard,high,474.57,sports enthusiast
CUST_01023,0.817607266,1,too expensive,college student,premium,low,647.62,casual viewer
CUST_01024,0.813926882,1,switched to competitor,college student,standard,high,385.49,casual viewer
CUST_01025,0.861633883,1,no time to watch,working professional,basic,high,181.37,sports enthusiast
CUST_01026,0.814479938,1,technical issues,retired individual,standard,low,333.82,binge watcher
CUST_01029,0.74036604,1,too expensive,retired individual,premium,high,690.58,casual viewer
CUST_01030,0.909430156,1,too expensive,college student,premium,medium,645.67,binge watcher
CUST_01031,0.876398281,1,technical issues,retired individual,basic,medium,241.66,family viewer
CUST_01032,0.895943042,1,too expensive,working professional,standard,medium,372.51,news junkie
CUST_01033,0.921996368,1,too expensive,working professional,standard,high,410.54,sports enthusiast
CUST_01034,0.943180485,1,too expensive,working professional,premium,low,717.7,family viewer
CUST_01035,0.758191408,1,too expensive,working professional,premium,high,733.98,sports enthusiast
CUST_01036,0.890497581,1,too expensive,school student,premium,low,686.4,family viewer
CUST_01037,0.78199976,1,too expensive,college student,standard,medium,393.72,family viewer
CUST_01038,0.918257118,1,technical issues,working professional,basic,medium,172.36,family viewer
CUST_01039,0.929731136,1,no time to watch,working professional,standard,low,425.96,family viewer
CUST_01040,0.715959683,1,no time to watch,retired individual,basic,high,194.95,family viewer
CUST_01041,0.790483064,1,switched to competitor,school student,basic,high,169.57,news junkie
CUST_01042,0.854306442,1,none,college student,standard,low,400.96,casual viewer
CUST_01043,0.74758381,1,none,school student,basic,medium,233.24,sports enthusiast
CUST_01044,0.887677493,1,no time to watch,working professional,standard,medium,435.41,casual viewer
CUST_01046,0.917082103,1,no time to watch,college student,standard,medium,454.98,family viewer
CUST_01047,0.906947976,1,too expensive,school student,standard,medium,363.25,binge watcher
CUST_01048,0.805158574,1,none,college student,standard,low,425.21,binge watcher
CUST_01049,0.786565004,1,no time to watch,retired individual,standard,low,399.08,family viewer
CUST_01050,0.839506753,1,too expensive,college student,standard,high,373.55,sports enthusiast
CUST_01051,0.855247842,1,none,retired individual,premium,medium,697.74,family viewer
CUST_01053,0.777364875,1,no time to watch,working professional,standard,high,466.73,casual viewer
CUST_01054,0.896779995,1,none,college student,basic,medium,182.23,sports enthusiast
CUST_01055,0.70819684,1,no time to watch,retired individual,basic,high,201.81,binge watcher
CUST_01057,0.902153571,1,too expensive,retired individual,premium,high,694.11,binge watcher
CUST_01058,0.766920165,1,technical issues,retired individual,standard,low,407.15,binge watcher
CUST_01059,0.824724646,1,no time to watch,working professional,standard,high,461.2,casual viewer
CUST_01060,0.802007867,1,no time to watch,working professional,standard,high,347.15,sports enthusiast
CUST_01061,0.718547669,1,none,retired individual,standard,high,314.05,news junkie
CUST_01062,0.749957718,1,too expensive,college student,premium,low,605.39,casual viewer
CUST_01063,0.744733662,1,none,school student,premium,high,593.05,sports enthusiast
CUST_01064,0.932316246,1,too expensive,college student,basic,high,218.8,family viewer
CUST_01065,0.764703231,1,too expensive,working professional,premium,high,691.1,family viewer
CUST_01067,0.760735984,1,switched to competitor,school student,basic,high,209.25,sports enthusiast
CUST_01069,0.917419081,1,no time to watch,college student,standard,low,330.78,binge watcher
CUST_01070,0.745142948,1,too expensive,school student,basic,high,192.8,casual viewer
CUST_01073,0.835548605,1,no time to watch,retired individual,standard,medium,370.37,news junkie
CUST_01074,0.824138572,1,too expensive,college student,premium,low,659.61,family viewer
CUST_01075,0.839456634,1,no time to watch,retired individual,basic,medium,208.67,family viewer
CUST_01076,0.731398614,1,none,college student,premium,high,795,news junkie
CUST_01077,0.770112364,1,none,working professional,premium,medium,700.54,news junkie
CUST_01078,0.759620646,1,none,retired individual,basic,medium,243.73,news junkie
CUST_01079,0.80163144,1,none,working professional,basic,medium,183.6,news junkie
CUST_01080,0.849733448,1,too expensive,college student,premium,medium,703.21,sports enthusiast
CUST_01081,0.740666746,1,none,school student,basic,high,196.21,news junkie
CUST_01082,0.807685831,1,too expensive,working professional,premium,high,616.58,sports enthusiast
CUST_01083,0.829403746,1,technical issues,school student,standard,low,394.43,binge watcher
CUST_01084,0.922215595,1,too expensive,working professional,standard,high,384.21,news junkie
CUST_01086,0.721998774,1,none,school student,standard,medium,358.64,news junkie
CUST_01087,0.866395109,1,no time to watch,working professional,basic,high,279.41,casual viewer
CUST_01088,0.749207844,1,none,college student,basic,low,158.24,family viewer
CUST_01091,0.864332895,1,too expensive,working professional,standard,high,406.18,binge watcher
CUST_01093,0.908776771,1,too expensive,college student,premium,low,685.69,news junkie
CUST_01094,0.747035111,1,too expensive,college student,premium,medium,766.52,news junkie
CUST_01095,0.740209512,1,too expensive,college student,premium,medium,774.93,binge watcher
CUST_01096,0.828735913,1,too expensive,college student,standard,medium,369.93,casual viewer
CUST_01097,0.838479956,1,switched to competitor,college student,standard,high,441.04,sports enthusiast
CUST_01100,0.711009715,1,technical issues,college student,standard,medium,396.14,binge watcher
CUST_01101,0.878134206,1,too expensive,school student,standard,low,432.41,sports enthusiast
CUST_01103,0.941272279,1,too expensive,retired individual,basic,high,239.5,sports enthusiast
CUST_01104,0.905560864,1,technical issues,working professional,standard,medium,384.32,family viewer
CUST_01106,0.70636662,1,too expensive,working professional,premium,low,779.09,sports enthusiast
CUST_01107,0.822132697,1,too expensive,school student,basic,high,226.89,binge watcher
CUST_01108,0.79593696,1,too expensive,school student,premium,medium,697.31,sports enthusiast
CUST_01109,0.887940047,1,content not interesting,retired individual,basic,high,241.81,news junkie
CUST_01112,0.816646105,1,technical issues,school student,standard,low,361.26,sports enthusiast
CUST_01116,0.802171823,1,no time to watch,working professional,standard,high,429.67,casual viewer
CUST_01118,0.858623275,1,too expensive,working professional,basic,high,154.71,sports enthusiast
CUST_01119,0.864530357,1,none,retired individual,basic,medium,205.44,casual viewer
CUST_01120,0.713837515,1,none,retired individual,standard,high,427.86,family viewer
CUST_01121,0.726258455,1,no time to watch,school student,standard,medium,405.14,news junkie
CUST_01123,0.926553499,1,too expensive,working professional,premium,high,775.11,casual viewer
CUST_01124,0.748948814,1,no time to watch,working professional,basic,high,226.33,sports enthusiast
CUST_01125,0.935239349,1,too expensive,working professional,standard,low,435.07,sports enthusiast
CUST_01126,0.872532735,1,no time to watch,working professional,basic,medium,246.96,news junkie
CUST_01127,0.779262434,1,too expensive,school student,premium,medium,702.08,news junkie
CUST_01128,0.8546984,1,too expensive,retired individual,premium,medium,683.97,binge watcher
CUST_01131,0.76046061,1,too expensive,college student,premium,medium,681.04,family viewer
CUST_01132,0.828923399,1,none,college student,basic,high,151.02,binge watcher
CUST_01133,0.71695043,1,technical issues,retired individual,standard,medium,380.2,news junkie
CUST_01135,0.71248454,1,technical issues,retired individual,standard,medium,403.07,binge watcher
CUST_01136,0.819944335,1,too expensive,retired individual,premium,medium,726.22,casual viewer
CUST_01137,0.726334928,1,switched to competitor,school student,basic,high,202.22,news junkie
CUST_01138,0.800926136,1,switched to competitor,retired individual,standard,high,419.44,news junkie
CUST_01139,0.773240087,1,technical issues,college student,standard,medium,354.66,binge watcher
CUST_01140,0.844851157,1,technical issues,retired individual,standard,low,367.27,sports enthusiast
CUST_01141,0.844562537,1,technical issues,college student,basic,low,267.21,binge watcher
CUST_01142,0.928918566,1,too expensive,working professional,premium,low,793.59,sports enthusiast
CUST_01144,0.94126619,1,too expensive,college student,premium,low,729.38,news junkie
CUST_01146,0.850743038,1,too expensive,retired individual,standard,medium,435.55,casual viewer
CUST_01147,0.929836336,1,too expensive,school student,standard,low,351.99,casual viewer
CUST_01148,0.806071073,1,no time to watch,working professional,standard,high,425.3,family viewer
CUST_01149,0.839664706,1,technical issues,retired individual,basic,low,197.36,news junkie
CUST_01151,0.916450313,1,no time to watch,working professional,basic,medium,203,sports enthusiast
CUST_01152,0.930469485,1,too expensive,retired individual,standard,medium,399.36,family viewer
CUST_01153,0.911493744,1,too expensive,working professional,standard,high,379.13,casual viewer
CUST_01154,0.7368112,1,technical issues,college student,basic,medium,213.79,casual viewer
CUST_01156,0.782584292,1,too expensive,retired individual,premium,medium,713.31,casual viewer
CUST_01157,0.893049666,1,technical issues,retired individual,basic,medium,182.3,casual viewer
CUST_01158,0.849161237,1,too expensive,retired individual,basic,low,190.02,binge watcher
CUST_01159,0.882866121,1,too expensive,retired individual,basic,medium,185.15,sports enthusiast
CUST_01160,0.80220901,1,switched to competitor,retired individual,basic,high,151.01,casual viewer
CUST_01161,0.907225749,1,too expensive,retired individual,standard,medium,392.01,news junkie
CUST_01162,0.85757636,1,content not interesting,school student,basic,high,209.2,family viewer
CUST_01163,0.77160426,1,too expensive,working professional,premium,high,670.1,news junkie
CUST_01164,0.89000962,1,too expensive,retired individual,basic,low,250.86,sports enthusiast
CUST_01165,0.801719424,1,too expensive,college student,basic,medium,156.37,binge watcher
CUST_01166,0.79056179,1,too expensive,retired individual,premium,medium,714.6,sports enthusiast
CUST_01168,0.846138287,1,none,working professional,basic,medium,223.83,casual viewer
CUST_01169,0.728424881,1,too expensive,school student,premium,high,738.26,family viewer
CUST_01170,0.877825234,1,too expensive,retired individual,premium,medium,726.52,binge watcher
CUST_01171,0.837989795,1,too expensive,college student,premium,medium,661.39,sports enthusiast
CUST_01172,0.849379185,1,too expensive,retired individual,premium,high,652.04,sports enthusiast
CUST_01173,0.810071325,1,none,college student,premium,high,795.17,binge watcher
CUST_01174,0.7627998,1,switched to competitor,college student,standard,high,366.57,sports enthusiast
CUST_01175,0.891963704,1,too expensive,working professional,standard,high,387.16,casual viewer
CUST_01176,0.916174041,1,none,college student,standard,low,421.4,binge watcher
CUST_01177,0.905318709,1,none,college student,premium,low,747.83,binge watcher
CUST_01178,0.786307347,1,technical issues,working professional,basic,medium,193.7,family viewer
CUST_01179,0.941986055,1,too expensive,working professional,basic,low,201.98,casual viewer
CUST_01180,0.73587388,1,too expensive,retired individual,premium,medium,668.94,news junkie
CUST_01181,0.721139242,1,no time to watch,school student,standard,high,350.15,casual viewer
CUST_01182,0.890792154,1,too expensive,school student,standard,high,422.29,binge watcher
CUST_01183,0.859814103,1,too expensive,college student,premium,high,618.44,binge watcher
CUST_01184,0.80548805,1,none,college student,basic,high,212.45,binge watcher
CUST_01186,0.867180277,1,too expensive,retired individual,premium,high,709.12,news junkie
CUST_01187,0.879341151,1,too expensive,school student,standard,low,389.01,family viewer
CUST_01188,0.831526904,1,too expensive,working professional,standard,high,356.94,family viewer
CUST_01189,0.712180678,1,technical issues,school student,basic,medium,159.43,news junkie
CUST_01190,0.836214539,1,too expensive,working professional,standard,medium,310.41,news junkie
CUST_01191,0.939724271,1,none,working professional,standard,low,395.64,family viewer
CUST_01192,0.838792084,1,too expensive,working professional,basic,high,168.69,news junkie
CUST_01193,0.945140717,1,too expensive,working professional,basic,medium,242.4,sports enthusiast
CUST_01194,0.94306844,1,too expensive,working professional,premium,low,771.93,sports enthusiast
CUST_01195,0.80977677,1,none,retired individual,basic,medium,210.47,sports enthusiast
CUST_01196,0.821251565,1,too expensive,college student,standard,medium,402.83,casual viewer
CUST_01197,0.742883369,1,none,school student,standard,high,359.76,news junkie
CUST_01198,0.70432093,1,no time to watch,working professional,basic,medium,223.56,sports enthusiast
CUST_01199,0.782616058,1,too expensive,school student,premium,high,781.07,news junkie
CUST_01200,0.714562437,1,none,working professional,premium,high,743.2,news junkie
CUST_01201,0.705123507,1,none,college student,standard,medium,423.06,family viewer
CUST_01202,0.782736061,1,too expensive,retired individual,standard,medium,323.25,family viewer
CUST_01203,0.754051504,1,too expensive,working professional,standard,high,345.66,casual viewer
CUST_01204,0.852960389,1,too expensive,school student,standard,high,403.12,news junkie
CUST_01205,0.869476366,1,too expensive,retired individual,premium,medium,764.14,sports enthusiast
CUST_01206,0.711807576,1,none,school student,standard,high,361.55,family viewer
CUST_01207,0.894531285,1,too expensive,working professional,premium,low,755.21,sports enthusiast
CUST_01208,0.805878034,1,none,college student,premium,medium,720.68,family viewer
CUST_01209,0.891778521,1,too expensive,working professional,premium,low,658.23,binge watcher
CUST_01211,0.863173541,1,too expensive,college student,premium,low,752.16,sports enthusiast
CUST_01212,0.798841223,1,too expensive,working professional,premium,high,688.9,family viewer
CUST_01215,0.795263773,1,too expensive,college student,standard,medium,358.72,news junkie
CUST_01217,0.795424577,1,too expensive,college student,premium,high,697.38,news junkie
CUST_01218,0.916449437,1,too expensive,retired individual,standard,high,439.02,news junkie
CUST_01219,0.823337417,1,too expensive,college student,standard,medium,400.2,sports enthusiast
CUST_01220,0.880523495,1,no time to watch,working professional,standard,low,449.57,casual viewer
CUST_01222,0.73369957,1,none,college student,basic,high,170.68,sports enthusiast
CUST_01223,0.818436052,1,none,college student,premium,low,669.93,casual viewer
CUST_01224,0.711486411,1,too expensive,retired individual,premium,medium,684.55,family viewer
CUST_01225,0.739517009,1,too expensive,college student,basic,high,151.96,binge watcher
CUST_01226,0.787873983,1,switched to competitor,working professional,basic,high,183.1,casual viewer
CUST_01227,0.849971002,1,none,retired individual,standard,medium,420.51,sports enthusiast
CUST_01228,0.870044425,1,too expensive,retired individual,premium,high,748.5,casual viewer
CUST_01229,0.73262342,1,switched to competitor,school student,standard,high,420.45,sports enthusiast
CUST_01230,0.798779197,1,too expensive,retired individual,premium,high,790.96,sports enthusiast
CUST_01231,0.842476476,1,none,retired individual,basic,high,212.3,sports enthusiast
CUST_01232,0.773807361,1,too expensive,retired individual,basic,high,169.12,casual viewer
CUST_01233,0.834413879,1,none,working professional,basic,low,196.77,family viewer
CUST_01234,0.809883327,1,none,college student,standard,medium,412.52,sports enthusiast
CUST_01235,0.721206756,1,switched to competitor,college student,standard,high,383.32,family viewer
CUST_01236,0.826200269,1,technical issues,college student,standard,low,370.73,family viewer
CUST_01238,0.823490746,1,too expensive,retired individual,premium,low,696.98,family viewer
CUST_01239,0.790919852,1,no time to watch,working professional,basic,high,217.11,family viewer
CUST_01241,0.782562385,1,technical issues,college student,standard,low,440.15,binge watcher
